sample_id,source,raw_text,target_price_tnd,price_label_source,clean_text,token_count,char_count,has_price_label
m1_0000916,listings_csv_description,"Appartement à vendre à Menzah, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 420000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",420000.0,listings_price_col,appartement à vendre à menzah tunis pièces 2 chambres 2 sdb 1 prix 420000 tnd informations déduites automatiquement à partir du titre de l annonce,25,146,True
m1_0000917,listings_csv_description,"Appartement à vendre à Menzah, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 470000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",470000.0,listings_price_col,appartement à vendre à menzah tunis pièces 2 chambres 2 sdb 1 prix 470000 tnd informations déduites automatiquement à partir du titre de l annonce,25,146,True
m1_0000918,listings_csv_description,"Appartement disponible à Hammam Sousse, Sousse. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 500 TND. Atouts: terrasse. Informations déduites automatiquement à partir du titre de l'annonce.",500.0,listings_price_col,appartement disponible à hammam sousse sousse pièces 1 chambres 1 sdb 1 prix 500 tnd atouts terrasse informations déduites automatiquement à partir du titre de l annonce,27,169,True
m1_0000919,listings_csv_description,"Appartement à louer à Cit Ennasr 2, Ariana. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 130 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",130.0,listings_price_col,appartement à louer à cit ennasr 2 ariana pièces 3 chambres 2 sdb 1 prix 130 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,29,163,True
m1_0000920,listings_csv_description,"Appartement à vendre à Le Bardo, Tunis. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 360000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",360000.0,listings_price_col,appartement à vendre à le bardo tunis pièces 3 chambres 3 sdb 1 prix 360000 tnd informations déduites automatiquement à partir du titre de l annonce,26,148,True
m1_0000921,listings_csv_description,"Appartement disponible à Mahdia, Mahdia. Pièces: 0 | Chambres: 0 | SDB: 1 | Prix: 40 TND. Atouts: chauffage, meuble. Informations déduites automatiquement à partir du titre de l'annonce.",360.0,listings_price_col,appartement disponible à mahdia mahdia pièces 0 chambres 0 sdb 1 prix 40 tnd atouts chauffage meuble informations déduites automatiquement à partir du titre de l annonce,27,169,True
m1_0000922,listings_csv_description,"Appartement disponible à Autres Villes, Tunis. Pièces: 1 | Chambres: 0 | SDB: 1 | Prix: 450 TND. Informations déduites automatiquement à partir du titre de l'annonce.",450.0,listings_price_col,appartement disponible à autres villes tunis pièces 1 chambres 0 sdb 1 prix 450 tnd informations déduites automatiquement à partir du titre de l annonce,25,152,True
m1_0000923,listings_csv_description,"Appartement disponible à Khzema, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 225000 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",225000.0,listings_price_col,appartement disponible à khzema sousse pièces 2 chambres 2 sdb 1 prix 225000 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,26,163,True
m1_0000924,listings_csv_description,"Appartement disponible à Borj Cedria, Ben Arous. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 600 TND. Informations déduites automatiquement à partir du titre de l'annonce.",600.0,listings_price_col,appartement disponible à borj cedria ben arous pièces 1 chambres 1 sdb 1 prix 600 tnd informations déduites automatiquement à partir du titre de l annonce,26,154,True
m1_0000925,listings_csv_description,"Appartement à louer à Chotrana 3, Ariana. Prix: 1100 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1100.0,listings_price_col,appartement à louer à chotrana 3 ariana prix 1100 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,22,136,True
m1_0000926,listings_csv_description,"Appartement à louer à Sousse, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1300 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1300.0,listings_price_col,appartement à louer à sousse sousse pièces 2 chambres 2 sdb 1 prix 1300 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,158,True
m1_0000927,listings_csv_description,"Appartement disponible à Ben Arous, Ben Arous. Prix: 400 TND. Informations déduites automatiquement à partir du titre de l'annonce.",400.0,listings_price_col,appartement disponible à ben arous ben arous prix 400 tnd informations déduites automatiquement à partir du titre de l annonce,20,126,True
m1_0000928,listings_csv_description,"Appartement à louer à Sousse, Sousse. Prix: 1200 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1200.0,listings_price_col,appartement à louer à sousse sousse prix 1200 tnd informations déduites automatiquement à partir du titre de l annonce,19,118,True
m1_0000929,listings_csv_description,"Appartement à louer à Mdina, Tunis. Prix: 800 TND. Informations déduites automatiquement à partir du titre de l'annonce.",800.0,listings_price_col,appartement à louer à mdina tunis prix 800 tnd informations déduites automatiquement à partir du titre de l annonce,19,115,True
m1_0000930,listings_csv_description,"Appartement à louer à Kantaoui, Sousse. Prix: 450 TND. Informations déduites automatiquement à partir du titre de l'annonce.",450.0,listings_price_col,appartement à louer à kantaoui sousse prix 450 tnd informations déduites automatiquement à partir du titre de l annonce,19,119,True
m1_0000931,listings_csv_description,"Appartement à louer à La Soukra, Ariana. Pièces: 2 | Chambres: 1 | SDB: 1 | Prix: 1150 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1150.0,listings_price_col,appartement à louer à la soukra ariana pièces 2 chambres 1 sdb 1 prix 1150 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,161,True
m1_0000932,listings_csv_description,"Appartement disponible à Hammam Ghezze, Nabeul. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 195000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",195000.0,listings_price_col,appartement disponible à hammam ghezze nabeul pièces 2 chambres 2 sdb 1 prix 195000 tnd informations déduites automatiquement à partir du titre de l annonce,25,156,True
m1_0000933,listings_csv_description,"Appartement à vendre à El Ouardia, Tunis. Surface: 154 m2 | Chambres: 3 | Prix: 290 TND. Atouts: ascenseur, balcon, parking. Informations déduites automatiquement à partir du titre de l'annonce.",290.0,listings_price_col,appartement à vendre à el ouardia tunis surface 154 m2 chambres 3 prix 290 tnd atouts ascenseur balcon parking informations déduites automatiquement à partir du titre de l annonce,29,179,True
m1_0000934,listings_csv_description,"Appartement disponible à La Marsa, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 550 TND. Atouts: haut standing. Informations déduites automatiquement à partir du titre de l'annonce.",550.0,listings_price_col,appartement disponible à la marsa tunis pièces 1 chambres 1 sdb 1 prix 550 tnd atouts haut standing informations déduites automatiquement à partir du titre de l annonce,28,168,True
m1_0000935,listings_csv_description,"Appartement à louer à L Aouina, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 1500 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1500.0,listings_price_col,appartement à louer à l aouina tunis pièces 1 chambres 1 sdb 1 prix 1500 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,159,True
m1_0000936,listings_csv_description,"Appartement disponible à Dar Fadhal, Ariana. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 98562264 TND. Informations déduites automatiquement à partir du titre de l'annonce.",98562264.0,listings_price_col,appartement disponible à dar fadhal ariana pièces 2 chambres 2 sdb 1 prix <phone> tnd informations déduites automatiquement à partir du titre de l annonce,25,154,True
m1_0000937,listings_csv_description,"Appartement à louer à Menzel Jemil, Bizerte. Pièces: 1 | Chambres: 0 | SDB: 1 | Prix: 330 TND. Informations déduites automatiquement à partir du titre de l'annonce.",330.0,listings_price_col,appartement à louer à menzel jemil bizerte pièces 1 chambres 0 sdb 1 prix 330 tnd informations déduites automatiquement à partir du titre de l annonce,26,150,True
m1_0000938,listings_csv_description,"Appartement à louer à La Soukra, Ariana. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1200 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1200.0,listings_price_col,appartement à louer à la soukra ariana pièces 2 chambres 2 sdb 1 prix 1200 tnd informations déduites automatiquement à partir du titre de l annonce,26,147,True
m1_0000939,listings_csv_description,"Appartement à louer à Ariana Ville, Ariana. Prix: 650 TND. Informations déduites automatiquement à partir du titre de l'annonce.",650.0,listings_price_col,appartement à louer à ariana ville ariana prix 650 tnd informations déduites automatiquement à partir du titre de l annonce,20,123,True
m1_0000940,listings_csv_description,"Appartement à vendre à El Manar 1, Tunis. Pièces: 4 | Chambres: 3 | SDB: 1 | Prix: 198000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",198000.0,listings_price_col,appartement à vendre à el manar 1 tunis pièces 4 chambres 3 sdb 1 prix 198000 tnd informations déduites automatiquement à partir du titre de l annonce,27,150,True
m1_0000941,listings_csv_description,"Appartement disponible à Sousse, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 80000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",80000.0,listings_price_col,appartement disponible à sousse sousse pièces 2 chambres 2 sdb 1 prix 80000 tnd informations déduites automatiquement à partir du titre de l annonce,24,148,True
m1_0000942,listings_csv_description,"Appartement à louer à Lac 2, Tunis. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 3000 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",3000.0,listings_price_col,appartement à louer à lac 2 tunis pièces 3 chambres 2 sdb 1 prix 3000 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,156,True
m1_0000943,listings_csv_description,"Appartement disponible à Ain Zaghouen, Tunis. Prix: 100 TND. Atouts: haut standing, meuble. Informations déduites automatiquement à partir du titre de l'annonce.",100.0,listings_price_col,appartement disponible à ain zaghouen tunis prix 100 tnd atouts haut standing meuble informations déduites automatiquement à partir du titre de l annonce,23,153,True
m1_0000944,listings_csv_description,"Appartement à louer à Lac 2, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 3000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",3000.0,listings_price_col,appartement à louer à lac 2 tunis pièces 1 chambres 1 sdb 1 prix 3000 tnd informations déduites automatiquement à partir du titre de l annonce,26,142,True
m1_0000945,listings_csv_description,"Appartement à louer à Lac 2, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 1500 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1500.0,listings_price_col,appartement à louer à lac 2 tunis pièces 1 chambres 1 sdb 1 prix 1500 tnd informations déduites automatiquement à partir du titre de l annonce,26,142,True
m1_0000946,listings_csv_description,"Appartement à louer à Tunis, Tunis. Prix: 850 TND. Informations déduites automatiquement à partir du titre de l'annonce.",850.0,listings_price_col,appartement à louer à tunis tunis prix 850 tnd informations déduites automatiquement à partir du titre de l annonce,19,115,True
m1_0000947,listings_csv_description,"Appartement à louer à Jardins De Carthage, Tunis. Pièces: 2 | Chambres: 1 | SDB: 1 | Prix: 1900 TND. Atouts: jardin, meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1900.0,listings_price_col,appartement à louer à jardins de carthage tunis pièces 2 chambres 1 sdb 1 prix 1900 tnd atouts jardin meuble informations déduites automatiquement à partir du titre de l annonce,30,177,True
m1_0000948,listings_csv_description,"Appartement à louer à Lac 2, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1850 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1850.0,listings_price_col,appartement à louer à lac 2 tunis pièces 2 chambres 2 sdb 1 prix 1850 tnd informations déduites automatiquement à partir du titre de l annonce,26,142,True
m1_0000949,listings_csv_description,"Appartement à louer à La Marsa, Tunis. Prix: 1400 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1400.0,listings_price_col,appartement à louer à la marsa tunis prix 1400 tnd informations déduites automatiquement à partir du titre de l annonce,20,119,True
m1_0000950,listings_csv_description,"Appartement à louer à Gabs Mdina, Gabs. Prix: 400 TND. Informations déduites automatiquement à partir du titre de l'annonce.",400.0,listings_price_col,appartement à louer à gabs mdina gabs prix 400 tnd informations déduites automatiquement à partir du titre de l annonce,20,119,True
m1_0000951,listings_csv_description,"Appartement à louer à Lac 2, Tunis. Prix: 3300 TND. Informations déduites automatiquement à partir du titre de l'annonce.",3300.0,listings_price_col,appartement à louer à lac 2 tunis prix 3300 tnd informations déduites automatiquement à partir du titre de l annonce,20,116,True
m1_0000952,listings_csv_description,"Appartement à louer à Sousse, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1700 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1700.0,listings_price_col,appartement à louer à sousse sousse pièces 2 chambres 2 sdb 1 prix 1700 tnd informations déduites automatiquement à partir du titre de l annonce,25,144,True
m1_0000953,listings_csv_description,"Appartement disponible à L Aouina, Tunis. Prix: 79 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",79.0,listings_price_col,appartement disponible à l aouina tunis prix 79 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,21,134,True
m1_0000954,listings_csv_description,"Appartement disponible à Centre Urbain Nord, Tunis. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 1900 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1900.0,listings_price_col,appartement disponible à centre urbain nord tunis pièces 3 chambres 3 sdb 1 prix 1900 tnd informations déduites automatiquement à partir du titre de l annonce,26,158,True
m1_0000955,listings_csv_description,"Appartement disponible à Hammamet Nord, Nabeul. Prix: 1550 TND. Atouts: haut standing. Informations déduites automatiquement à partir du titre de l'annonce.",1550.0,listings_price_col,appartement disponible à hammamet nord nabeul prix 1550 tnd atouts haut standing informations déduites automatiquement à partir du titre de l annonce,22,149,True
m1_0000956,listings_csv_description,"Appartement à vendre à L Aouina, Tunis. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 295000 TND. Atouts: jardin. Informations déduites automatiquement à partir du titre de l'annonce.",295000.0,listings_price_col,appartement à vendre à l aouina tunis pièces 3 chambres 2 sdb 1 prix 295000 tnd atouts jardin informations déduites automatiquement à partir du titre de l annonce,28,162,True
m1_0000957,listings_csv_description,"Appartement à vendre à La Soukra, Ariana. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 330000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",330000.0,listings_price_col,appartement à vendre à la soukra ariana pièces 3 chambres 2 sdb 1 prix 330000 tnd informations déduites automatiquement à partir du titre de l annonce,26,150,True
m1_0000958,listings_csv_description,"Appartement à vendre à Nabeul, Nabeul. Surface: 221 m2 | Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 490000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",490000.0,listings_price_col,appartement à vendre à nabeul nabeul surface 221 m2 pièces 3 chambres 3 sdb 1 prix 490000 tnd informations déduites automatiquement à partir du titre de l annonce,28,162,True
m1_0000959,listings_csv_description,"Appartement à louer à Dar Fadhal, Ariana. Pièces: 0 | Chambres: 0 | SDB: 1 | Prix: 900 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",900.0,listings_price_col,appartement à louer à dar fadhal ariana pièces 0 chambres 0 sdb 1 prix 900 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,161,True
m1_0000960,listings_csv_description,"Appartement à vendre à Mrezga, Nabeul. Surface: 385 m2 | Prix: 690000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",690000.0,listings_price_col,appartement à vendre à mrezga nabeul surface 385 m2 prix 690000 tnd informations déduites automatiquement à partir du titre de l annonce,22,136,True
m1_0000961,listings_csv_description,"Appartement disponible à El Menzah 9, Tunis. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 1900 TND. Atouts: haut standing, piscine. Informations déduites automatiquement à partir du titre de l'annonce.",1900.0,listings_price_col,appartement disponible à el menzah 9 tunis pièces 3 chambres 3 sdb 1 prix 1900 tnd atouts haut standing piscine informations déduites automatiquement à partir du titre de l annonce,30,180,True
m1_0000962,listings_csv_description,"Appartement à louer à L Aouina, Tunis. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 2200 TND. Informations déduites automatiquement à partir du titre de l'annonce.",2200.0,listings_price_col,appartement à louer à l aouina tunis pièces 3 chambres 3 sdb 1 prix 2200 tnd informations déduites automatiquement à partir du titre de l annonce,26,145,True
m1_0000963,listings_csv_description,"Appartement à louer à Ain Zaghouan Nord, Tunis. Pièces: 2 | Chambres: 1 | SDB: 1 | Prix: 1800 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1800.0,listings_price_col,appartement à louer à ain zaghouan nord tunis pièces 2 chambres 1 sdb 1 prix 1800 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,29,168,True
m1_0000964,listings_csv_description,"Appartement à louer à Sousse Jawhara, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1700 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1700.0,listings_price_col,appartement à louer à sousse jawhara sousse pièces 2 chambres 2 sdb 1 prix 1700 tnd informations déduites automatiquement à partir du titre de l annonce,26,152,True
m1_0000965,listings_csv_description,"Appartement à louer à Sousse Jawhara, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1200 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1200.0,listings_price_col,appartement à louer à sousse jawhara sousse pièces 2 chambres 2 sdb 1 prix 1200 tnd informations déduites automatiquement à partir du titre de l annonce,26,152,True
m1_0000966,listings_csv_description,"Appartement disponible à Khzema, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1250 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1250.0,listings_price_col,appartement disponible à khzema sousse pièces 2 chambres 2 sdb 1 prix 1250 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,26,161,True
m1_0000967,listings_csv_description,"Appartement à vendre à Mrezga, Nabeul. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 541000 TND. Atouts: terrasse. Informations déduites automatiquement à partir du titre de l'annonce.",541000.0,listings_price_col,appartement à vendre à mrezga nabeul pièces 3 chambres 3 sdb 1 prix 541000 tnd atouts terrasse informations déduites automatiquement à partir du titre de l annonce,27,163,True
m1_0000968,listings_csv_description,"Appartement à louer à Centre Urbain Nord, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1700 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1700.0,listings_price_col,appartement à louer à centre urbain nord tunis pièces 2 chambres 2 sdb 1 prix 1700 tnd informations déduites automatiquement à partir du titre de l annonce,27,155,True
m1_0000969,listings_csv_description,"Appartement disponible à Tunis, Tunis. Prix: 80 TND. Informations déduites automatiquement à partir du titre de l'annonce.",80.0,listings_price_col,appartement disponible à tunis tunis prix 80 tnd informations déduites automatiquement à partir du titre de l annonce,18,117,True
m1_0000970,listings_csv_description,"Appartement disponible à Sahloul, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 750 TND. Informations déduites automatiquement à partir du titre de l'annonce.",750.0,listings_price_col,appartement disponible à sahloul sousse pièces 2 chambres 2 sdb 1 prix 750 tnd informations déduites automatiquement à partir du titre de l annonce,24,147,True
m1_0000971,listings_csv_description,"Appartement disponible à Sahloul, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 800 TND. Informations déduites automatiquement à partir du titre de l'annonce.",800.0,listings_price_col,appartement disponible à sahloul sousse pièces 2 chambres 2 sdb 1 prix 800 tnd informations déduites automatiquement à partir du titre de l annonce,24,147,True
m1_0000972,listings_csv_description,"Appartement à vendre à Lac 2, Tunis. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 1100000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1100000.0,listings_price_col,appartement à vendre à lac 2 tunis pièces 3 chambres 3 sdb 1 prix 1100000 tnd informations déduites automatiquement à partir du titre de l annonce,26,146,True
m1_0000973,listings_csv_description,"Appartement à vendre à Ben Arous, Ben Arous. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 214 TND. Atouts: parking. Informations déduites automatiquement à partir du titre de l'annonce.",214.0,listings_price_col,appartement à vendre à ben arous ben arous pièces 3 chambres 3 sdb 1 prix 214 tnd atouts parking informations déduites automatiquement à partir du titre de l annonce,29,165,True
m1_0000974,listings_csv_description,"Appartement disponible à El Omrane Suprieur, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 480 TND. Informations déduites automatiquement à partir du titre de l'annonce.",480.0,listings_price_col,appartement disponible à el omrane suprieur tunis pièces 2 chambres 2 sdb 1 prix 480 tnd informations déduites automatiquement à partir du titre de l annonce,26,157,True
m1_0000975,listings_csv_description,"Appartement disponible à Cit Hedi Nouira, Ariana. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 240000 TND. Atouts: haut standing. Informations déduites automatiquement à partir du titre de l'annonce.",240000.0,listings_price_col,appartement disponible à cit hedi nouira ariana pièces 2 chambres 2 sdb 1 prix 240000 tnd atouts haut standing informations déduites automatiquement à partir du titre de l annonce,29,179,True
m1_0000976,listings_csv_description,"Appartement disponible à Mornag, Ben Arous. Prix: 130000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",130000.0,listings_price_col,appartement disponible à mornag ben arous prix 130000 tnd informations déduites automatiquement à partir du titre de l annonce,19,126,True
m1_0000977,listings_csv_description,"Appartement à vendre à Sfax, Sfax. Prix: 2100000 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",2100000.0,listings_price_col,appartement à vendre à sfax sfax prix 2100000 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,21,132,True
m1_0000978,listings_csv_description,"Appartement disponible à Lac 2, Tunis. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 3200 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",3200.0,listings_price_col,appartement disponible à lac 2 tunis pièces 3 chambres 2 sdb 1 prix 3200 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,159,True
m1_0000979,listings_csv_description,"Appartement disponible à Sahloul, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 285000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",285000.0,listings_price_col,appartement disponible à sahloul sousse pièces 2 chambres 2 sdb 1 prix 285000 tnd informations déduites automatiquement à partir du titre de l annonce,24,150,True
m1_0000980,listings_csv_description,"Appartement à vendre à Tunis, Tunis. Prix: 220000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",220000.0,listings_price_col,appartement à vendre à tunis tunis prix 220000 tnd informations déduites automatiquement à partir du titre de l annonce,19,119,True
m1_0000981,listings_csv_description,"Appartement à vendre à L Aouina, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 278000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",278000.0,listings_price_col,appartement à vendre à l aouina tunis pièces 2 chambres 2 sdb 1 prix 278000 tnd informations déduites automatiquement à partir du titre de l annonce,26,148,True
m1_0000982,listings_csv_description,"Appartement à louer à Tunis, Tunis. Prix: 135 TND. Informations déduites automatiquement à partir du titre de l'annonce.",135.0,listings_price_col,appartement à louer à tunis tunis prix 135 tnd informations déduites automatiquement à partir du titre de l annonce,19,115,True
m1_0000983,listings_csv_description,"Appartement disponible à Sidi Bouzid, Sidi Bouzid. Prix: 60 TND. Informations déduites automatiquement à partir du titre de l'annonce.",60.0,listings_price_col,appartement disponible à sidi bouzid sidi bouzid prix 60 tnd informations déduites automatiquement à partir du titre de l annonce,20,129,True
m1_0000984,listings_csv_description,"Appartement à louer à Mrezga, Nabeul. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1400 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1400.0,listings_price_col,appartement à louer à mrezga nabeul pièces 2 chambres 2 sdb 1 prix 1400 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,158,True
m1_0000985,listings_csv_description,"Appartement disponible à Jardins De Carthage, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 2499 TND. Atouts: jardin, meuble. Informations déduites automatiquement à partir du titre de l'annonce.",2499.0,listings_price_col,appartement disponible à jardins de carthage tunis pièces 1 chambres 1 sdb 1 prix 2499 tnd atouts jardin meuble informations déduites automatiquement à partir du titre de l annonce,29,180,True
m1_0000986,listings_csv_description,"Appartement à vendre à Chotrana 3, Ariana. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 330000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",330000.0,listings_price_col,appartement à vendre à chotrana 3 ariana pièces 3 chambres 2 sdb 1 prix 330000 tnd informations déduites automatiquement à partir du titre de l annonce,26,151,True
m1_0000987,listings_csv_description,"Appartement à louer à La Soukra, Ariana. Pièces: 2 | Chambres: 1 | SDB: 1 | Prix: 1500 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1500.0,listings_price_col,appartement à louer à la soukra ariana pièces 2 chambres 1 sdb 1 prix 1500 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,161,True
m1_0000988,listings_csv_description,"Appartement à louer à La Soukra, Ariana. Pièces: 2 | Chambres: 1 | SDB: 1 | Prix: 1100 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1100.0,listings_price_col,appartement à louer à la soukra ariana pièces 2 chambres 1 sdb 1 prix 1100 tnd informations déduites automatiquement à partir du titre de l annonce,26,147,True
m1_0000989,listings_csv_description,"Appartement à louer à Jardins De Carthage, Tunis. Pièces: 5 | Chambres: 4 | SDB: 1 | Prix: 2100 TND. Atouts: jardin. Informations déduites automatiquement à partir du titre de l'annonce.",2100.0,listings_price_col,appartement à louer à jardins de carthage tunis pièces 5 chambres 4 sdb 1 prix 2100 tnd atouts jardin informations déduites automatiquement à partir du titre de l annonce,29,170,True
m1_0000990,listings_csv_description,"Appartement disponible à Cit Olympique, Tunis. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 1100 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1100.0,listings_price_col,appartement disponible à cit olympique tunis pièces 3 chambres 3 sdb 1 prix 1100 tnd informations déduites automatiquement à partir du titre de l annonce,25,153,True
m1_0000991,listings_csv_description,"Appartement à louer à Les Jardins El Menzah 2, Ariana. Prix: 750 TND. Informations déduites automatiquement à partir du titre de l'annonce.",750.0,listings_price_col,appartement à louer à les jardins el menzah 2 ariana prix 750 tnd informations déduites automatiquement à partir du titre de l annonce,23,134,True
m1_0000992,listings_csv_description,"Appartement disponible à La Marsa, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 150 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",150.0,listings_price_col,appartement disponible à la marsa tunis pièces 1 chambres 1 sdb 1 prix 150 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,161,True
m1_0000993,listings_csv_description,"Appartement à vendre à La Marsa, Tunis. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 950000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",950000.0,listings_price_col,appartement à vendre à la marsa tunis pièces 3 chambres 3 sdb 1 prix 950000 tnd informations déduites automatiquement à partir du titre de l annonce,26,148,True
m1_0000994,listings_csv_description,"Appartement disponible à Mrezga, Nabeul. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 360000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",360000.0,listings_price_col,appartement disponible à mrezga nabeul pièces 2 chambres 2 sdb 1 prix 360000 tnd informations déduites automatiquement à partir du titre de l annonce,24,149,True
