listing_link,listing_image,listing_price,listing_property_type,listing_location,listing_rooms,listing_size,city
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/61631.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",480 000 DT,Villa individuelle en vente,"Sousse Centre Ville, Rue Omar Ibnou Abdelaziz - Bouhsina",3 pièces,307 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/61348.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",840 000 DT,Villa individuelle en vente,"Sousse Centre Ville, Rue Dar Essalem 2 - Bouhsina",4 pièces,539 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/60678.html,https://cdn-media.medialabtc.it/tn/agencies/ssca3/estates/60678/images/340948/gallery_media.jpeg,336 000 DT,Villa individuelle en vente,"Sousse Centre Ville, Rue avenue de la libration - Bouhsina",263 m²,263 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/60529.html,https://cdn-media.medialabtc.it/tn/agencies/ssca3/estates/60529/images/358842/gallery_media.jpeg,795 000 DT,Villa individuelle en vente,"Sousse Centre Ville, Rue Ferjani Bouagila - Bouhsina",600 m²,600 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/49123.html,https://cdn-media.medialabtc.it/tn/agencies/ssca3/estates/49123/images/239440/gallery_media.jpeg,680 000 DT,Villa individuelle en vente,"Sousse Centre Ville, Cité Chant de Tire - Bouhsina",4 pièces,716 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/59805.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",440 000 DT,S+2 en vente,Khezama - Khezema Ouest,3 pièces,121 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/61949.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",220 000 DT,Terrain habitation ind. en vente,"Sousse Centre Ville, Rue sousse - Bouhsina",452 m²,452 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/62656.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",250 000 DT,Duplex en vente,"Chott Meriam, Rue prestige",95 m²,95 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/61580.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",350 000 DT,S+2 en vente,"Chott Meriam, Rue Amwej",3 pièces,67 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/hammam-sousse/62697.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",650 000 DT,Villa jumelée en vente,Hammam Sousse,480 m²,480 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/60454.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",550 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Ouest,495 m²,495 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/61942.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",180 000 DT,S+2 en vente,"Hammam Sousse, Rue Okba ibnou Nafaa",3 pièces,90 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/59841.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",135 000 DT,S+1 en vente,Hammam Sousse,2 pièces,80 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/62616.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",240 000 DT,S+2 en vente,"Hergla, Lotissement Afh",100 m²,100 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/59819.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",310 000 DT,S+2 en vente,"Chott Meriam, Rue Pepi's",2 pièces,75 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55842.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",560 000 DT,Terrain habitation ind. en vente,Sousse Centre Ville - Bouhsina,751 m²,751 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/61005.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",325 000 DT,Villa jumelée en vente,"Sousse Riadh, Rue Ammar Ben Yasser - Cité Riadh",250 m²,250 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/58050.html,https://cdn-media.medialabtc.it/tn/agencies/ssca4/estates/58050/images/355247/gallery_media.jpeg,1 450 000 DT,Villa en bande en vente,"Sousse Riadh, Rue Mohamed Abdou - Cité Riadh",2230 m²,2230 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sahloul/61344.html,https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/61344/images/349051/gallery_media.jpeg,380 000 DT,Villa jumelée en vente,Sahloul - Sahloul 1-2,160 m²,160 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61611.html,https://cdn-media.medialabtc.it/tn/agencies/ssca2/estates/61611/images/348830/gallery_media.jpeg,,S+1 en vente,"El Kantaoui, Rue du lac",1 pièce,65 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/62048.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",412 425 DT,Terrain agricole en vente,"Hergla, Zone agricole hergla",3055 m²,3055 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/62362.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",490 000 DT,Terrain agricole en vente,"Hergla, Hergla agricole",4290 m²,4290 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/61465.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",180 000 DT,Maison jumelée en vente,"Sousse Centre Ville, Rue Ali Ibn Abi Taleb - Bouhsina",300 m²,300 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61333.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",70 000 DT,S+2 en vente,"Sousse Centre Ville, Rue zoubeir ibn el awem - Bouhsina",3 pièces,77 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/hergla/62365.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",470 000 DT,Villa inachevée en vente,"Hergla, Cité Nozha",300 m²,300 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",415 000 DT,Terrain habitation ind. en vente,Sousse Centre Ville - Bouhsina,553 m²,553 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/59784.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",320 000 DT,S+3 en vente,Sahloul - Sahloul 4,4 pièces,133 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/60898.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",696 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Est,557 m²,557 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/60899.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",568 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Ouest,455 m²,455 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sahloul/62238.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",275 000 DT,Terrain habitation ind. en vente,Sahloul - Sahloul 4,195 m²,195 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/62120.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",265 000 DT,S+2 en vente,Sahloul - Sahloul 4,2 pièces,110 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/62012.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",315 000 DT,S+2 en vente,Sahloul - Sahloul 4,2 pièces,112 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/59758.html,https://cdn-media.medialabtc.it/tn/agencies/sscb4/estates/59758/images/334238/gallery_media.jpeg,520 000 DT,Villa individuelle en vente,"Chott Meriam, Rue Gaddes",3 pièces,170 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/62134.html,https://cdn-media.medialabtc.it/tn/agencies/ssca5/estates/62134/images/353474/gallery_media.jpeg,150 000 DT,S+1 en vente,Sousse Centre Ville - Cité Hached - Jawhara,2 pièces,68 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/62056.html,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/62056/images/353213/gallery_media.jpeg,370 000 DT,Villa individuelle en vente,Sousse Centre Ville - La Corniche,155 m²,155 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/50316.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1 600 000 DT,Villa individuelle en vente,"Sousse Riadh, Rue Franchise - Cité Riadh",1100 m²,1100 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/62088.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,Terrain habitation ind. en vente,"Hergla, Cité nozha",1159 m²,1159 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/62065.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",150 000 DT,Terrain agricole en vente,"Hergla, Zone agricole , terrain napoles  hergla",2764 m²,2764 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61757.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,S+2 en vente,"El Kantaoui, Boulevard 14 Janvier , Port El Kantaoui",2 pièces,75 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/hammam-sousse/46755.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",660 000 DT,Villa individuelle en vente,"Hammam Sousse, Rue Jaafar Majed",3 pièces,430 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57247.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",406 000 DT,S+3 en vente,Sousse Centre Ville - Bouhsina,3 pièces,140 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/61847.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,Terrain habitation ind. en vente,"Hergla, Cité Nozha",1138 m²,1138 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61225.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",340 000 DT,S+2 en vente,"El Kantaoui, Rue arij",3 pièces,120 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/61481.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",310 000 DT,Maison jumelée en vente,"Sousse Riadh, Rue Mohamed Abdou - Cité Riadh",210 m²,210 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/61571.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,S+3 en vente,"Khezama, Rue du Colonel El Hedi El Garnaoui - Khezema Est",3 pièces,125 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61292.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",135 000 DT,S+3 en vente,Sousse Centre Ville - La Corniche,4 pièces,120 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/61197.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",187 000 DT,S+2 en vente,"Hergla, Lotissement Afh",2 pièces,85 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/61395.html,https://cdn-media.medialabtc.it/tn/agencies/sscb4/estates/61395/images/350481/gallery_media.jpeg,900 000 DT,Villa individuelle en vente,"Chott Meriam, Rue shell",3 pièces,360 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/60547.html,https://cdn-media.medialabtc.it/tn/agencies/sscb4/estates/60547/images/340108/gallery_media.jpeg,245 000 DT,S+2 en vente,"Chott Meriam, Rue tanatana",67 m²,67 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/32447.html,https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/32447/images/215115/gallery_media.jpeg,850 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Est,496 m²,496 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/59185.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",271 000 DT,Terrain habitation ind. en vente,"M'Saken, Rue rahma hay Enour",375 m²,375 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/60580.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",420 000 DT,S+1 en vente,"Hergla, Rue nozha",1 pièce,87 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57250.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",343 000 DT,S+2 en vente,Sousse Centre Ville - Bouhsina,2 pièces,127 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/61575.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",347 000 DT,S+2 en vente,Sahloul - Sahloul 1-2,2 pièces,105 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61612.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",360 000 DT,S+1 en vente,"El Kantaoui, Rue du lac",2 pièces,65 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/61461.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",335 000 DT,S+3 en vente,Hammam Sousse,4 pièces,145 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/59133.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",756 000 DT,Terrain agricole en vente,"M'Saken, Rue Msaken",2778 m²,2778 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/el-kantaoui/61418.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",325 000 DT,S+2 en vente,"El Kantaoui, Boulevard 14 janvier",3 pièces,89 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",237 000 DT,Terrain habitation ind. en vente,"M'Saken, Cité Ennour",417 m²,417 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/hergla/60793.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",260 000 DT,Maison jumelée en vente,"Hergla, Hergla centre ville",112 m²,112 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/48937.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,Terrain habitation ind. en vente,"Hergla, Cité Nozha",1194 m²,1194 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/60942.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",75 000 DT,Terrain agricole en vente,"Hergla, Zone agricole , stade napoles , hergla",1382 m²,1382 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/58927.html,https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/58927/images/322678/gallery_media.jpeg,160 000 DT,S+2 en vente,"Hammam Sousse, Rue Imam Boukhari",2 pièces,100 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/60950.html,https://cdn-media.medialabtc.it/tn/agencies/sscb4/estates/60950/images/346380/gallery_media.jpeg,530 000 DT,S+2 en vente,"Chott Meriam, Rue les mures",2 pièces,86 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/60982.html,https://cdn-media.medialabtc.it/tn/agencies/sscb4/estates/60982/images/346242/gallery_media.jpeg,290 000 DT,Terrain habitation ind. en vente,"Chott Meriam, Rue Targui",412 m²,412 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60389.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",300 000 DT,S+3 en vente,Sousse Centre Ville - La Corniche,4 pièces,204 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60652.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",194 000 DT,S+2 en vente,Sousse Centre Ville - La Corniche,3 pièces,94 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60549.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",558 000 DT,S+3 en vente,Sousse Centre Ville - La Corniche,3 pièces,137 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61107.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",148 000 DT,S+2 en vente,Sousse Centre Ville - La Corniche,2 pièces,90 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61109.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",160 000 DT,S+2 en vente,Sousse Centre Ville - La Corniche,3 pièces,100 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/60709.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",255 000 DT,Terrain habitation ind. en vente,"M'Saken, Rte de kroussia",425 m²,425 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/60701.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",197 220 DT,Terrain habitation ind. en vente,"M'Saken, Rue Msaken",346 m²,346 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/60581.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,S+2 en vente,"Hergla, Rue Nozha",2 pièces,113 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/52976.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",510 000 DT,S+3 en vente,Sahloul - Sahloul 4,3 pièces,150 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/60753.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",180 000 DT,Terrain agricole en vente,"M'Saken, Beni Kalthoum",2600 m²,2600 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/m-saken/58634.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",147 000 DT,S+2 en vente,"M'Saken, Bd taieb hachicha",3 pièces,72 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/m-saken/60721.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",620 000 DT,Villa jumelée en vente,"M'Saken, Hay enour rte 30",465 m²,465 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/59269.html,https://cdn-media.medialabtc.it/tn/agencies/ssca5/estates/59269/images/342249/gallery_media.jpeg,200 000 DT,S+1 en vente,"Sousse Centre Ville, Rue du commandant Bejaoui - Cité Hached - Jawhara",2 pièces,57 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/61255.html,https://cdn-media.medialabtc.it/tn/agencies/ssca5/estates/61255/images/345666/gallery_media.jpeg,235 000 DT,S+2 en vente,Sousse Centre Ville - Cité Hached - Jawhara,3 pièces,130 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60837.html,https://cdn-media.medialabtc.it/tn/agencies/ssca3/estates/60837/images/341636/gallery_media.jpeg,250 000 DT,S+2 en vente,Sousse Centre Ville - Bouhsina,3 pièces,103 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/60976.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",240 000 DT,S+2 en vente,"Chott Meriam, Rue L'effluve",3 pièces,90 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/60839.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",255 000 DT,S+2 en vente,"Chott Meriam, Rue tantana",3 pièces,80 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/54731.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",420 000 DT,S+2 en vente,Khezama - Khezema Est,2 pièces,120 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-riadh/58296.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",75 000 DT,S+2 en vente,"Sousse Riadh, Rue de Japan - Cité Riadh",75 m²,75 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/60238.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",345 000 DT,S+2 en vente,Sahloul - Sahloul 4,3 pièces,108 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/60991.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",373 200 DT,S+3 en vente,Sahloul - Sahloul 4,3 pièces,140 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/60857.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",186 000 DT,S+2 en vente,"Hergla, Lotissement AFH Herrgla",2 pièces,93 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/59537.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",750 000 DT,Villa individuelle en vente,"Chott Meriam, Lotissement belle vue",466 m²,466 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/60981.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",447 000 DT,S+3 en vente,Sahloul - Sahloul 4,4 pièces,160 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/60004.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",415 000 DT,S+3 en vente,"Hammam Sousse, Rue Farhat Hached",3 pièces,145 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/52585.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",880 000 DT,Penthouse en vente,Sousse Centre Ville - Bouhsina,4 pièces,400 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/59512.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",360 000 DT,Maison jumelée en vente,Sousse Centre Ville - Bouhsina,3 pièces,480 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/59927.html,https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/59927/images/334425/gallery_media.jpeg,290 000 DT,S+3 en vente,"Sahloul, Rue el hosna - Sahloul 1-2",4 pièces,101 m²,Sousse
